timestamp,open,high,low,close,volume
2025-05-27 04:00:00,585.12,588.25,585.12,587.9,9361
2025-05-27 04:01:00,587.9,588.03,587.81,588.03,2679
2025-05-27 04:02:00,588.01,588.1,587.83,587.9,1200
2025-05-27 04:03:00,587.89,587.89,587.89,587.89,100
2025-05-27 04:04:00,587.83,587.83,587.81,587.81,750
2025-05-27 04:05:00,587.92,587.92,587.89,587.9,2300
2025-05-27 04:06:00,587.98,587.98,587.95,587.95,300
2025-05-27 04:07:00,588.05,588.05,587.92,588.0,1300
2025-05-27 04:08:00,588.04,588.15,588.04,588.15,900
2025-05-27 04:09:00,588.0,588.16,588.0,588.16,500
2025-05-27 04:10:00,588.12,588.32,588.1,588.32,3100
2025-05-27 04:12:00,588.16,588.2,588.16,588.2,473
2025-05-27 04:13:00,588.23,588.26,588.16,588.18,3255
2025-05-27 04:14:00,588.23,588.23,588.05,588.05,400
2025-05-27 04:15:00,588.04,588.11,588.04,588.11,360
2025-05-27 04:16:00,588.04,588.19,588.04,588.19,550
2025-05-27 04:17:00,588.26,588.26,588.2,588.2,900
2025-05-27 04:18:00,587.94,588.0,587.94,587.98,3350
2025-05-27 04:19:00,587.96,587.96,587.95,587.95,300
2025-05-27 04:20:00,587.81,587.81,587.76,587.76,2000
2025-05-27 04:21:00,587.82,587.82,587.8,587.8,16995
2025-05-27 04:22:00,587.85,587.92,587.85,587.91,1700
2025-05-27 04:23:00,587.85,588.0,587.85,587.99,300
2025-05-27 04:24:00,587.87,587.87,587.86,587.86,330
2025-05-27 04:26:00,587.91,587.91,587.85,587.85,1955
2025-05-27 04:27:00,587.86,587.86,587.86,587.86,100
2025-05-27 04:28:00,587.85,587.89,587.85,587.89,700
2025-05-27 04:29:00,587.78,587.78,587.76,587.76,500
2025-05-27 04:30:00,587.88,587.92,587.75,587.75,1250
2025-05-27 04:31:00,587.7,587.7,587.7,587.7,200
2025-05-27 04:32:00,587.67,587.68,587.66,587.66,900
2025-05-27 04:33:00,587.7,587.7,587.7,587.7,300
2025-05-27 04:35:00,587.71,587.71,587.54,587.54,330
2025-05-27 04:36:00,587.62,587.65,587.58,587.58,700
2025-05-27 04:37:00,587.57,587.57,587.57,587.57,100
2025-05-27 04:38:00,587.68,587.68,587.68,587.68,200
2025-05-27 04:39:00,587.71,587.71,587.71,587.71,250
2025-05-27 04:40:00,587.67,587.83,587.67,587.8,28160
2025-05-27 04:41:00,587.79,587.9,587.78,587.78,4868
2025-05-27 04:43:00,587.8,587.8,587.8,587.8,100
2025-05-27 04:44:00,587.8,587.83,587.77,587.83,650
2025-05-27 04:46:00,587.84,587.84,587.75,587.75,750
2025-05-27 04:47:00,587.77,587.77,587.77,587.77,100
2025-05-27 04:48:00,587.73,587.74,587.69,587.69,1100
2025-05-27 04:49:00,587.53,587.53,587.45,587.45,1636
2025-05-27 04:50:00,587.4,587.4,587.4,587.4,1000
2025-05-27 04:51:00,587.26,587.34,587.24,587.34,4933
2025-05-27 04:52:00,587.36,587.41,587.36,587.41,700
2025-05-27 04:53:00,587.37,587.37,587.37,587.37,100
2025-05-27 04:55:00,587.43,587.44,587.42,587.44,600
2025-05-27 04:56:00,587.42,587.43,587.42,587.43,500
2025-05-27 04:57:00,587.56,587.56,587.56,587.56,400
2025-05-27 04:58:00,587.48,587.48,587.48,587.48,100
2025-05-27 04:59:00,587.57,587.6,587.55,587.6,800
2025-05-27 05:00:00,587.57,587.57,587.57,587.57,100
2025-05-27 05:01:00,587.56,587.62,587.56,587.62,200
2025-05-27 05:02:00,587.88,587.93,587.88,587.92,1300
2025-05-27 05:03:00,587.79,587.79,587.75,587.75,500
2025-05-27 05:04:00,587.93,587.95,587.88,587.93,900
2025-05-27 05:05:00,587.99,588.0,587.92,587.97,4549
2025-05-27 05:06:00,587.96,587.99,587.96,587.99,410
2025-05-27 05:07:00,587.99,587.99,587.98,587.99,15721
2025-05-27 05:08:00,588.04,588.1,588.02,588.1,500
2025-05-27 05:09:00,588.08,588.08,588.04,588.04,700
2025-05-27 05:10:00,588.12,588.12,588.12,588.12,100
2025-05-27 05:11:00,588.2,588.35,588.2,588.35,1200
2025-05-27 05:12:00,588.37,588.4,588.35,588.35,2584
2025-05-27 05:14:00,588.37,588.39,588.36,588.39,700
2025-05-27 05:15:00,588.27,588.27,588.23,588.23,700
2025-05-27 05:16:00,588.25,588.25,588.25,588.25,100
2025-05-27 05:17:00,588.13,588.14,588.12,588.12,500
2025-05-27 05:18:00,588.08,588.08,588.07,588.07,210
2025-05-27 05:19:00,588.05,588.05,588.05,588.05,1660
2025-05-27 05:20:00,588.06,588.06,588.06,588.06,100
2025-05-27 05:21:00,587.94,587.94,587.94,587.94,100
2025-05-27 05:23:00,587.93,587.93,587.93,587.93,100
2025-05-27 05:24:00,587.8,587.8,587.77,587.78,1985
2025-05-27 05:25:00,587.73,587.78,587.73,587.73,700
2025-05-27 05:26:00,587.71,587.71,587.66,587.66,300
2025-05-27 05:27:00,587.59,587.63,587.59,587.63,500
2025-05-27 05:29:00,587.5,587.56,587.5,587.56,521
2025-05-27 05:30:00,587.56,587.58,587.5,587.58,1800
2025-05-27 05:31:00,587.5,587.51,587.5,587.51,300
2025-05-27 05:32:00,587.57,587.61,587.54,587.61,800
2025-05-27 05:33:00,587.72,588.0,587.71,587.97,1600
2025-05-27 05:34:00,587.98,587.98,587.98,587.98,400
2025-05-27 05:35:00,587.96,587.96,587.96,587.96,100
2025-05-27 05:36:00,588.04,588.04,588.04,588.04,100
2025-05-27 05:37:00,587.97,587.97,587.96,587.96,800
2025-05-27 05:38:00,588.11,588.13,588.11,588.13,600
2025-05-27 05:39:00,588.19,588.2,588.16,588.16,1300
2025-05-27 05:40:00,588.11,588.28,588.11,588.28,300
2025-05-27 05:41:00,588.24,588.24,588.24,588.24,100
2025-05-27 05:42:00,588.17,588.24,588.07,588.07,1900
2025-05-27 05:43:00,587.96,588.02,587.95,588.02,1000
2025-05-27 05:44:00,588.05,588.08,588.05,588.08,400
2025-05-27 05:45:00,588.31,588.31,588.31,588.31,129
2025-05-27 05:46:00,588.34,588.34,588.33,588.33,500
2025-05-27 05:47:00,588.29,588.29,588.29,588.29,239
2025-05-27 05:48:00,588.15,588.15,588.15,588.15,100
2025-05-27 05:51:00,588.04,588.04,588.04,588.04,100
2025-05-27 05:54:00,588.02,588.03,588.0,588.03,1430
2025-05-27 05:55:00,587.98,587.98,587.91,587.91,300
2025-05-27 05:56:00,587.92,587.93,587.88,587.88,4890
2025-05-27 05:58:00,587.95,587.95,587.94,587.95,1000
2025-05-27 05:59:00,588.0,588.0,587.97,588.0,1549
2025-05-27 06:00:00,588.02,588.03,588.02,588.03,900
2025-05-27 06:01:00,587.97,587.97,587.8,587.8,200
2025-05-27 06:03:00,587.79,587.79,587.79,587.79,300
2025-05-27 06:05:00,587.79,587.85,587.79,587.85,300
2025-05-27 06:06:00,587.83,587.85,587.81,587.81,433
2025-05-27 06:07:00,587.85,587.9,587.85,587.9,1330
2025-05-27 06:08:00,587.9,587.9,587.9,587.9,538
2025-05-27 06:09:00,587.85,587.85,587.84,587.85,500
2025-05-27 06:12:00,587.76,587.82,587.73,587.81,1000
2025-05-27 06:13:00,587.82,587.82,587.81,587.82,800
2025-05-27 06:15:00,588.01,588.01,588.01,588.01,957
2025-05-27 06:16:00,588.03,588.03,588.03,588.03,100
