timestamp,open,high,low,close,volume
2025-05-27 04:00:00,453.3000,457.1600,452.5000,455.8600,1991
2025-05-27 04:01:00,456.4600,456.7400,456.4600,456.7000,300
2025-05-27 04:02:00,456.0100,456.0100,456.0100,456.0100,100
2025-05-27 04:03:00,455.9200,455.9200,455.9200,455.9200,100
2025-05-27 04:04:00,455.6700,455.6700,455.5100,455.5100,300
2025-05-27 04:06:00,455.7100,455.7100,455.7100,455.7100,100
2025-05-27 04:07:00,456.2200,456.2200,456.2200,456.2200,100
2025-05-27 04:09:00,455.9100,455.9400,455.9100,455.9400,1789
2025-05-27 04:10:00,456.3700,456.5900,456.3700,456.5900,557
2025-05-27 04:11:00,456.0800,456.0800,456.0400,456.0500,1279
2025-05-27 04:12:00,456.0500,456.0500,456.0500,456.0500,100
2025-05-27 04:13:00,456.1100,456.1100,456.1100,456.1100,100
2025-05-27 04:20:00,456.0000,456.0100,456.0000,456.0100,1240
2025-05-27 04:26:00,455.7200,455.7200,455.7100,455.7100,704
2025-05-27 04:27:00,455.5200,455.6600,455.5200,455.5300,380
2025-05-27 04:29:00,455.6400,455.6400,455.4800,455.4800,300
2025-05-27 04:34:00,455.4400,455.7000,455.4400,455.7000,300
2025-05-27 04:35:00,455.4500,455.4500,455.4300,455.4300,450
2025-05-27 04:36:00,455.4400,455.4400,455.4400,455.4400,130
2025-05-27 04:42:00,455.7600,455.7600,455.7600,455.7600,100
2025-05-27 04:47:00,456.0100,456.0100,456.0100,456.0100,200
2025-05-27 04:49:00,456.0000,456.0000,456.0000,456.0000,294
2025-05-27 04:50:00,455.7700,455.7700,455.7700,455.7700,100
2025-05-27 05:02:00,455.9300,455.9300,455.9300,455.9300,100
2025-05-27 05:13:00,456.3100,456.3100,456.3100,456.3100,100
2025-05-27 05:15:00,456.2100,456.2100,456.2100,456.2100,100
2025-05-27 05:20:00,455.9000,455.9000,455.8600,455.8600,210
2025-05-27 05:21:00,455.9500,455.9500,455.9500,455.9500,100
2025-05-27 05:27:00,455.3100,455.3100,455.3100,455.3100,100
2025-05-27 05:30:00,455.4900,455.4900,455.4900,455.4900,248
2025-05-27 05:32:00,455.5000,455.5000,455.5000,455.5000,100
2025-05-27 05:33:00,455.6000,455.6000,455.6000,455.6000,200
2025-05-27 05:36:00,455.6000,455.6000,455.6000,455.6000,304
2025-05-27 05:38:00,455.3000,455.3000,455.2000,455.2200,578
2025-05-27 05:39:00,455.2600,455.2600,455.2600,455.2600,100
2025-05-27 05:40:00,455.3500,455.3500,455.3500,455.3500,400
2025-05-27 05:42:00,455.2500,455.2500,455.2500,455.2500,100
2025-05-27 05:43:00,455.0000,455.0000,455.0000,455.0000,200
2025-05-27 05:46:00,454.9800,455.0000,454.9800,455.0000,1300
2025-05-27 05:47:00,454.9100,454.9100,454.9100,454.9100,100
2025-05-27 05:51:00,454.6700,454.6700,454.6700,454.6700,200
2025-05-27 05:56:00,454.8500,454.8500,454.8500,454.8500,100
2025-05-27 06:01:00,454.8000,454.8000,454.6000,454.6000,1028
2025-05-27 06:09:00,454.7900,454.7900,454.7900,454.7900,103
2025-05-27 06:15:00,454.7600,454.8000,454.7500,454.8000,400
2025-05-27 06:17:00,454.9900,455.0000,454.9400,454.9400,900
2025-05-27 06:28:00,455.0000,455.0000,455.0000,455.0000,496
2025-05-27 06:30:00,455.0000,455.0000,454.7700,454.7700,1245
2025-05-27 06:45:00,454.8500,454.8800,454.0000,454.0000,2602
2025-05-27 06:51:00,454.2900,454.4300,454.2900,454.4300,500
2025-05-27 06:52:00,454.5000,454.6900,454.5000,454.6900,1091
2025-05-27 06:54:00,454.7100,454.7100,454.7100,454.7100,100
2025-05-27 07:01:00,454.2100,454.2100,454.2100,454.2100,100
2025-05-27 07:02:00,454.2600,454.2600,454.0000,454.0000,400
2025-05-27 07:05:00,454.2900,454.2900,454.2900,454.2900,300
2025-05-27 07:06:00,454.3000,454.3000,454.3000,454.3000,438
2025-05-27 07:11:00,454.7500,455.5000,454.4700,455.5000,10873
2025-05-27 07:13:00,455.4700,455.5900,455.2700,455.3700,1126
2025-05-27 07:14:00,455.9700,456.1000,455.9700,456.1000,1541
2025-05-27 07:15:00,456.0000,456.0000,456.0000,456.0000,100
2025-05-27 07:16:00,456.0000,456.0000,456.0000,456.0000,100
2025-05-27 07:17:00,456.0000,456.0000,455.8200,455.8500,300
2025-05-27 07:18:00,455.8900,455.8900,455.8900,455.8900,100
2025-05-27 07:20:00,455.7000,455.7000,455.7000,455.7000,100
2025-05-27 07:21:00,455.7600,455.7600,455.7600,455.7600,100
2025-05-27 07:22:00,455.6900,455.6900,455.6900,455.6900,100
2025-05-27 07:24:00,455.4300,455.4300,455.4300,455.4300,200
2025-05-27 07:30:00,455.9500,455.9500,455.9500,455.9500,100
2025-05-27 07:32:00,455.9500,456.0000,455.9500,456.0000,412
2025-05-27 07:41:00,456.1200,456.1200,456.1200,456.1200,100
2025-05-27 07:43:00,456.3700,456.3700,456.2000,456.2000,400
2025-05-27 07:44:00,456.1900,456.1900,456.1000,456.1000,300
2025-05-27 07:45:00,456.0400,456.0500,456.0400,456.0500,200
2025-05-27 07:46:00,456.1900,456.2000,456.1900,456.2000,302
2025-05-27 07:53:00,456.2200,456.2200,456.2200,456.2200,150
2025-05-27 07:58:00,456.1300,456.1300,456.1300,456.1300,455
2025-05-27 08:00:00,456.0000,457.0000,453.9000,456.8600,13364
2025-05-27 08:01:00,456.0300,456.0300,456.0300,456.0300,100
2025-05-27 08:02:00,455.6500,456.1897,455.6500,456.1897,399
2025-05-27 08:03:00,456.1000,456.1000,456.0000,456.0000,200
2025-05-27 08:04:00,456.0800,456.0800,456.0000,456.0000,543
2025-05-27 08:06:00,456.0000,456.0000,449.0550,449.0550,300
2025-05-27 08:08:00,455.8252,455.8252,455.8252,455.8252,100
2025-05-27 08:11:00,455.8500,455.8500,455.8500,455.8500,100
2025-05-27 08:12:00,456.0000,456.0000,456.0000,456.0000,185
2025-05-27 08:13:00,455.6600,455.6600,455.5400,455.5400,400
2025-05-27 08:15:00,455.3493,455.3493,455.3493,455.3493,200
2025-05-27 08:16:00,455.3192,455.3192,455.3192,455.3192,100
2025-05-27 08:18:00,455.1888,455.1888,455.1888,455.1888,100
2025-05-27 08:20:00,455.0615,455.0615,455.0615,455.0615,300
2025-05-27 08:21:00,455.5500,455.5500,455.5500,455.5500,1590
2025-05-27 08:23:00,455.8200,455.8200,455.8200,455.8200,100
2025-05-27 08:24:00,455.5001,455.5001,455.5001,455.5001,300
2025-05-27 08:25:00,455.7300,455.7300,455.7000,455.7000,238
2025-05-27 08:26:00,455.5228,455.5228,455.5200,455.5200,206
2025-05-27 08:29:00,455.5100,455.5100,455.5100,455.5100,100
2025-05-27 08:35:00,455.7500,455.7500,455.7500,455.7500,100
2025-05-27 08:38:00,455.6799,455.6799,455.6799,455.6799,100
2025-05-27 08:39:00,455.6700,455.7500,455.6700,455.7500,1400
2025-05-27 08:40:00,455.7500,455.7500,455.7500,455.7500,200
2025-05-27 08:41:00,455.7500,455.8900,455.7500,455.8900,200
2025-05-27 08:42:00,455.7500,455.7500,455.4700,455.4700,1221
2025-05-27 08:44:00,455.4000,455.5400,455.4000,455.5400,400
2025-05-27 08:45:00,455.5400,455.5400,455.4001,455.4001,481
2025-05-27 08:46:00,455.5400,455.7500,455.5400,455.7500,670
2025-05-27 08:54:00,455.4800,455.5900,455.4800,455.5900,300
2025-05-27 08:57:00,455.7400,455.7400,455.7400,455.7400,100
2025-05-27 08:58:00,455.3206,455.3206,455.3206,455.3206,100
2025-05-27 09:00:00,455.3800,455.6300,455.3800,455.6300,588
2025-05-27 09:05:00,455.7500,455.9900,455.7500,455.9900,1890
2025-05-27 09:07:00,456.0000,456.0000,455.9994,456.0000,1210
2025-05-27 09:08:00,456.1100,456.2900,456.1100,456.2900,593
2025-05-27 09:10:00,456.2418,456.2418,456.2418,456.2418,100
2025-05-27 09:13:00,456.0900,456.2730,456.0000,456.2730,1374
2025-05-27 09:15:00,456.1900,456.1900,456.0000,456.0000,700
2025-05-27 09:16:00,455.7701,455.7701,455.7701,455.7701,560
2025-05-27 09:17:00,455.8100,456.0000,455.8100,456.0000,234
2025-05-27 09:18:00,456.0000,456.0000,456.0000,456.0000,536
2025-05-27 09:19:00,456.0000,456.0000,455.9700,455.9800,4551
2025-05-27 09:20:00,456.1900,456.1900,456.1900,456.1900,590
2025-05-27 09:21:00,456.2000,456.2900,456.2000,456.2900,3307
2025-05-27 09:22:00,456.1800,456.1800,456.1800,456.1800,166
2025-05-27 09:23:00,456.2900,456.2900,456.2900,456.2900,100
2025-05-27 09:24:00,456.0200,456.3000,456.0200,456.3000,4211
2025-05-27 09:25:00,455.3300,456.2800,455.0000,455.8100,4659
2025-05-27 09:27:00,456.1600,456.6800,456.1300,456.6800,3011
2025-05-27 09:28:00,456.2900,456.7400,456.2200,456.5300,10865
2025-05-27 09:29:00,456.4600,456.8000,456.2200,456.5400,8058
2025-05-27 09:30:00,456.4800,457.3600,456.1150,457.2800,624644
2025-05-27 09:31:00,457.2200,459.3200,457.1800,459.1200,345587
2025-05-27 09:32:00,459.0964,459.8500,458.9400,459.3150,83048
2025-05-27 09:33:00,459.3075,460.2000,459.2350,459.7400,91073
2025-05-27 09:34:00,459.7500,459.7600,458.9200,458.9500,57307
2025-05-27 09:35:00,459.0100,459.0450,458.2000,458.3365,56840
2025-05-27 09:36:00,458.4806,458.9000,458.1190,458.5200,51216
2025-05-27 09:37:00,458.4436,458.7776,457.8705,457.8705,27806
2025-05-27 09:38:00,457.9000,457.9000,457.5669,457.6800,16840
2025-05-27 09:39:00,457.6000,457.8373,457.4324,457.6100,26916
2025-05-27 09:40:00,457.6500,458.0000,457.3196,457.7300,33540
2025-05-27 09:41:00,457.7080,457.7500,457.4000,457.7000,22334
2025-05-27 09:42:00,457.6600,457.6710,457.3700,457.4400,20856
2025-05-27 09:43:00,457.4500,457.6100,456.9100,457.1550,27422
2025-05-27 09:44:00,457.1992,457.4150,457.0400,457.2100,32693
2025-05-27 09:45:00,457.1200,457.4150,457.0200,457.2200,45585
2025-05-27 09:46:00,457.1600,457.6700,457.1600,457.6700,17866
2025-05-27 09:47:00,457.6550,457.9100,457.6100,457.6900,19577
2025-05-27 09:48:00,457.7500,457.9300,457.4800,457.4800,22660
2025-05-27 09:49:00,457.4100,457.6600,457.3700,457.5900,22826
2025-05-27 09:50:00,457.6100,457.9800,457.2300,457.9500,52629
2025-05-27 09:51:00,457.9500,458.2700,457.7350,458.2600,73646
2025-05-27 09:52:00,458.2500,458.2999,457.8600,457.9370,27764
2025-05-27 09:53:00,457.9450,457.9450,457.5800,457.5800,13097
2025-05-27 09:54:00,457.5400,457.6200,456.9150,457.0200,33499
2025-05-27 09:55:00,456.9500,457.5500,456.9500,457.5400,26427
2025-05-27 09:56:00,457.4500,457.6100,457.1000,457.2100,19893
2025-05-27 09:57:00,457.2750,457.2899,457.0800,457.2350,21652
2025-05-27 09:58:00,457.2900,457.4999,457.2600,457.3500,20682
2025-05-27 09:59:00,457.4150,457.5782,457.2000,457.3600,38412
2025-05-27 10:00:00,457.4400,458.2100,457.4400,458.1000,65544
2025-05-27 10:01:00,458.1450,458.5500,458.1070,458.4200,50559
2025-05-27 10:02:00,458.4350,458.4350,457.8200,457.8800,21993
2025-05-27 10:03:00,457.9200,458.2800,457.8200,458.2000,24505
2025-05-27 10:04:00,458.2499,458.2700,457.9300,458.0200,26230
2025-05-27 10:05:00,458.0400,458.1300,457.8100,457.8900,16608
2025-05-27 10:06:00,457.9200,458.1100,457.6700,457.6800,16333
2025-05-27 10:07:00,457.6400,457.9700,457.6000,457.6300,32447
2025-05-27 10:08:00,457.5800,458.0700,457.5200,458.0200,40832
2025-05-27 10:09:00,458.0700,458.4400,458.0252,458.4275,16985
2025-05-27 10:10:00,458.4200,458.5700,458.2500,458.5400,42237
2025-05-27 10:11:00,458.4800,458.6500,458.4800,458.5600,35319
2025-05-27 10:12:00,458.5900,458.7900,458.4150,458.7500,23015
2025-05-27 10:13:00,458.7300,458.9900,458.7000,458.8500,26176
2025-05-27 10:14:00,458.8700,458.9500,458.2800,458.3500,16333
2025-05-27 10:15:00,458.3400,458.5800,458.3400,458.5250,13627
2025-05-27 10:16:00,458.5250,458.5350,458.2400,458.5000,19640
2025-05-27 10:17:00,458.5000,459.1000,458.4566,458.8800,46263
2025-05-27 10:18:00,458.8500,459.0300,458.7300,458.9000,24330
2025-05-27 10:19:00,458.9400,458.9800,458.5200,458.6192,12534
2025-05-27 10:20:00,458.5800,458.5800,458.3100,458.4900,34949
2025-05-27 10:21:00,458.5050,458.5800,458.2500,458.3900,39609
2025-05-27 10:22:00,458.3900,458.4800,458.2700,458.3600,30998
2025-05-27 10:23:00,458.3111,458.3800,457.9500,457.9500,27401
2025-05-27 10:24:00,457.9200,458.0400,457.8100,457.9250,14797
2025-05-27 10:25:00,457.9250,458.0258,457.6000,457.6600,33111
2025-05-27 10:26:00,457.6900,457.8500,457.6500,457.7100,26559
2025-05-27 10:27:00,457.7900,457.8500,457.6800,457.6950,11164
2025-05-27 10:28:00,457.7100,457.8800,457.6701,457.8291,24613
2025-05-27 10:29:00,457.8500,457.9900,457.6400,457.9700,27985
2025-05-27 10:30:00,457.9900,458.2200,457.9000,458.2200,19160
2025-05-27 10:31:00,458.2700,458.5400,458.2100,458.4800,40633
2025-05-27 10:32:00,458.4840,458.4950,458.3300,458.4350,19811
2025-05-27 10:33:00,458.3800,458.4200,458.1900,458.2250,18712
2025-05-27 10:34:00,458.1800,458.3000,457.9410,458.2400,24479
2025-05-27 10:35:00,458.2300,458.3100,457.8250,457.8250,14230
2025-05-27 10:36:00,457.8400,457.8500,457.4300,457.4501,17264
2025-05-27 10:37:00,457.5250,457.6000,457.3500,457.4950,11688
2025-05-27 10:38:00,457.5000,457.6100,457.4500,457.5250,11204
2025-05-27 10:39:00,457.5150,457.7900,457.4700,457.7400,18857
2025-05-27 10:40:00,457.7250,457.8200,457.6500,457.8200,11612
2025-05-27 10:41:00,457.8350,457.9300,457.7600,457.8300,24245
2025-05-27 10:42:00,457.8300,457.9965,457.5365,457.5500,18470
2025-05-27 10:43:00,457.5800,457.7100,457.5100,457.6200,7293
2025-05-27 10:44:00,457.6300,457.6500,457.3300,457.5300,34285
2025-05-27 10:45:00,457.4999,457.5500,457.4000,457.5500,13337
2025-05-27 10:46:00,457.5800,457.6600,457.4900,457.6000,18396
2025-05-27 10:47:00,457.5900,457.7700,457.5200,457.5900,11809
2025-05-27 10:48:00,457.5500,457.8000,457.5300,457.7200,9337
2025-05-27 10:49:00,457.7000,457.7200,457.3800,457.4000,12929
2025-05-27 10:50:00,457.3700,457.7600,457.3700,457.7600,15248
2025-05-27 10:51:00,457.7300,457.7300,457.4100,457.5900,15847
2025-05-27 10:52:00,457.5650,457.9000,457.4519,457.8300,17965
2025-05-27 10:53:00,457.8200,457.9900,457.7800,457.9500,18128
2025-05-27 10:54:00,457.9107,457.9300,457.5000,457.5450,5764
2025-05-27 10:55:00,457.5350,457.8300,457.5100,457.7100,7648
2025-05-27 10:56:00,457.6857,457.7693,457.4500,457.4500,49626
2025-05-27 10:57:00,457.4900,457.5000,457.3649,457.4200,11859
2025-05-27 10:58:00,457.4500,457.5500,457.1300,457.2350,27341
2025-05-27 10:59:00,457.2350,457.2850,456.9801,457.1200,23888
2025-05-27 11:00:00,457.1150,457.3900,457.1100,457.3500,13498
2025-05-27 11:01:00,457.3250,457.4500,457.2400,457.3500,9037
